,0,1,2,3,4,5,6,7
0,-0.1260782538572629,-0.21582939614465116,-0.22720838768172755,-0.38924491791928467,-0.21759858103969795,-0.08743142048859684,-0.19190821212102566,0.07178251155827563
1,-0.1325837538541063,-0.0018304230642011382,0.16172503853239545,0.042179234328049806,-0.03031371617593911,-0.06492576633930125,0.06427641112130117,-0.16690656281580396
2,-0.05872042382241689,-0.01438712245712777,0.11492542490608348,-0.20924429590199195,-0.13780957334538566,0.12610396247951167,-0.30407271234596733,-0.11925040756559535
3,-0.12229519507065664,0.010733290801376794,-0.1571592288936762,-0.05085106374892832,0.14171967686298167,-0.022941663288332203,0.029006820688930915,-0.09249580756074871
4,0.03347064968006379,-0.1954421272460415,0.15089585493709573,0.012739014637510955,-0.22766764751259447,-0.09574053807628513,-0.32372886286030633,-0.4195229392040383
5,0.04339881956791079,-0.15412768870180135,-0.10709231545999162,-0.2031091004252143,-0.011099960468899757,-0.10301434192565642,0.09190743983325578,-0.06256377198140524
6,0.12422443427380934,-0.04585343155269761,-0.30689358063648475,-0.09859503937136976,-0.13681021819386763,-0.31024642781355294,-0.09425975815590658,0.03585456285980802
7,-0.2769207335425602,-0.27967290403873046,-0.28109615423215595,0.02853808051767577,-0.09323144660202694,0.019115557593893835,-0.24732642884310846,-0.48263306272464396
8,-0.0983679600425175,-0.13658741851928355,0.113182995915831,0.08951172281793159,0.12985117051112335,-0.3206915481981645,-0.18527611692268015,-0.12365311769728451
9,-0.07968587910209061,-0.15895782300538455,-0.02825895409997037,-0.286534098982365,-0.25744920806283195,-0.28701542087159604,-0.24819920355832004,-0.06343596416716861
10,-0.2154979194769883,-0.028517163200403272,-0.07306563258857647,-0.3316281698243581,-0.05394203480327389,-0.2972756277802291,-0.09760535477868544,-0.014669766282731969
11,-0.035010728393800546,0.288159653028255,0.07957985527573101,0.06663081598109762,-0.21801474952919656,0.09165171820770163,0.04994295494915949,0.1613247877890123
12,-0.5133414556585454,-0.24454343437174145,0.010940635706630238,-0.11358507781049827,-0.3622841725717448,-0.0905383479231563,0.028590618547914812,-0.31468284706028066
13,-0.06547438768489001,0.16700319109765002,-0.09940450611163508,-0.23865626025044775,-0.10901769811272112,-0.23564994118925095,-0.08021092863217397,-0.1217506753891332
14,-0.3880238979532835,-0.4036154635822992,-0.24359124139153526,-0.02892643637352826,-0.10690138893528622,0.05382826052234418,-0.28016455722449,-0.2610951656851713
15,-0.08167216793695407,-0.4905179615285702,-0.02417773502825403,-0.22499931782367513,0.07600986087297433,-0.04447923486933036,0.11158534714686273,-0.03584028627759181
16,-0.3283356388778443,-0.4837544509145495,0.11954641620399112,-0.04161255443900235,0.1202791111531527,-0.21990846077697676,-0.35182939124778184,-0.486365704462976
17,-0.08322900828375075,-0.09396770581701182,-0.058783174561151987,-0.205429255478526,-0.15696372775445128,0.12027739551381729,0.22333082670900503,-0.23352493923580164
18,-0.09971147971177831,-0.35183272513306924,-0.16857654411916823,0.06860202903331676,-0.21980328411598038,-0.17077759386992405,-0.08174791939684356,-0.1446127577330269
19,-0.2303619893839752,-0.04960360252034917,-0.10619285317060824,0.06830860300772826,-0.31085817112003583,-0.004403173965307606,0.016365469317664007,-0.23216022887913884
20,-0.12252286482616837,-0.18512588875241107,-0.01780172312812206,0.04211162124583697,-0.15016382432022962,-0.04532534503301179,-0.17104803715184758,0.06842768412554172
21,0.11119025670579698,-0.2620500438997882,-0.09140940273299548,-0.3478285163873737,0.04310596056104694,0.03593179656959733,-0.2919789227759153,-0.34127931968418324
22,0.12322746548032992,0.21975128752526785,0.12057957537230907,-0.007899526908130696,0.16618188027501524,0.01105486925024944,0.19289245049704223,0.1264840989517086
23,0.03326359150636307,-0.11051838351395249,-0.05307546239072687,-0.04507792109057775,0.03935641930445983,-0.04379415255292596,-0.24599955537013135,-0.2107704347305216
24,-0.1244266551900446,-0.11472802445636217,-0.37927305067134903,-0.13556858448856043,0.20595887494095522,0.033933165596652874,0.16611630514678893,-0.2716746457954963
25,-0.4293740866118213,-0.31696050023918415,0.0349185206653369,-0.1998857593819248,-0.23245202991275596,-0.13406928801241386,-0.30816518373234897,-0.25161371665347293
26,0.0436911602678793,-0.016679664242039167,-0.10945706724536197,0.17742026923438264,0.0848024198371964,0.030352182261471853,-0.34617381584242407,-0.07275954765074746
27,0.08503356425133686,-0.07363930391216887,-0.19537860495282516,0.17786569194223034,0.15485767362615735,0.2466662323353385,0.47570830683346554,0.25224259851171726
28,-0.34283999399929543,-0.1438651652242259,0.22760551396241266,0.23247255708274203,-0.0222828024455565,-0.07492263454377991,-0.3042281602018028,-0.029957919901584626
29,-0.04498520014718455,-0.089981738859658,-0.046053038462068485,-0.20232142436799638,0.11116395756615825,0.004130635133781775,0.18245843007029147,0.03059040550851429
30,-0.1254785690252961,-0.052328838044455206,0.1849009238694751,-0.10542752706138978,0.11684836212282358,-0.2405414888504092,-0.31793870705714056,0.14697828525559994
31,-0.09013921430343831,0.06496111739448229,0.24413161399167355,0.11057011259042945,-0.14779085331596373,0.003508394746414027,0.11674849495333355,0.0024954206582353156
32,-0.24856918540622513,-0.1015874028738895,-0.07951590890255647,0.006427576986158691,-0.2306435073519162,0.09153772108208648,-0.2560187715265416,-0.3813239906148328
33,-0.0412834394668701,-0.089531973145967,-0.5003196688186452,-0.12612921910449054,-0.058426119625059454,-0.09737713622609223,-0.028089867126249574,-0.13070957470184522
34,-0.24041992192402253,-0.2239561801303906,0.015305010540442232,0.15783925157079864,0.07849050877469542,-0.043750172786995147,-0.3089570718078685,-0.005780066615267791
35,-0.04144642321892571,-0.2854226234685743,-0.23442640485346208,-0.2259329931438178,-0.19984236409095893,-0.06944574006493864,-0.39605297189632255,-0.17252953624154202
36,0.10426808250200209,0.26314356068500044,-0.22437457020903306,-0.22276654995130574,-0.0026841569066555645,0.10030384327883177,0.10746365083547976,-0.04384685933594194
37,0.06184975723586432,-0.09404146396658228,0.007308882791982593,-0.003262108395717378,-0.06648369575057014,0.030237726063444766,0.037039793485550365,-0.18033579821602902
38,-0.11107674807707808,0.008865131337517868,0.06316147764362211,-0.02215961584519179,-0.19389219763015306,-0.03557331332510283,-0.16370667242427123,-0.22648539112769236
39,-0.08266005064185859,0.10540126547838517,-0.20357893784663528,-0.13957490554349417,0.134291946301928,-0.17228627949652023,0.06056775822222946,-0.10433459628079152
40,-0.15546640366611267,0.045455648423711574,-0.10423415131632226,-0.610957583946266,-0.06281551344754348,-0.047666545075088385,-0.20826627763875089,0.10117287317020442
41,-0.1394731592811825,-0.2305130534576867,-0.16994274251648156,0.28746384838555045,-0.14562644692335328,-0.22757222691029694,-0.07939473672637003,-0.17707898658063806
42,0.04954835979437558,-0.15340680448895347,0.008481987811688423,0.05589585370039879,-0.01149663079908994,-0.23870609601236964,0.08613568044280064,-0.08086918661419955
43,0.06940109126983114,0.22935724697693155,-0.19598074100803103,0.13103971913486442,0.14979358219033825,0.17353499953682774,0.3664841344270137,0.05909463788100224
44,-0.2803450115466875,-0.20071309505819412,-0.06309022768985925,-0.07080870852151598,-0.2190339348475578,-0.024058115498414002,-0.06785945016175547,-0.3814424500153827
45,-0.07538640364382851,-0.11884362549534826,-0.3936890753469189,-0.07618731266953856,0.014205847154443077,-0.20209962207820964,-0.12608812010852852,-0.04148281596643916
46,-0.08576936904626467,-0.07101114029373494,-0.33548319102451113,-0.1918974648780464,0.07821232039222503,-0.02373996132768565,0.1485507234213663,0.0199930232039743
47,-0.025669186815994685,0.08941336317352239,0.005885668328870801,-0.02047109557222894,0.14838773673520758,-0.219502094405724,-0.13046085902250062,-0.3254164299917658
48,0.0027536601882020132,-0.0338505410676441,0.2556516019600469,-0.17456385375201333,-0.1342135366676816,-0.06791268375204546,-0.0239762561290072,-0.17761127966113183
49,-0.09693933055983196,0.04093878535833099,0.00530237004964705,-0.03617617669516181,-0.026726684361551283,-0.254368882258062,-0.2785108770892533,-0.2815811334037126
50,-0.14920373230922804,-0.06628049627057674,-0.18206759784316917,0.24833668192159733,-0.09697317698563389,0.12245148174178434,-0.31109552114316213,-0.19633221980932553
51,-0.27619332223767257,-0.4404067299099763,0.035296194944146334,-0.09303855632523463,-0.3744218737488574,-0.23943778823650128,0.14115184558670238,-0.25948897369537566
52,-0.32291878467355073,-0.3150648095820082,-0.16127194797674438,0.03406409128582352,-0.0689695963431125,-0.28431649272657844,-0.3686006606398518,-0.28121817615751865
53,0.24793542328345855,0.46787219769029975,0.16464959698799067,0.5032172145924948,-0.1033017673873615,-0.024411440791666197,0.022734178040850185,0.2793401103692366
54,0.19484870682459476,-0.049483598518802255,0.2750774747420738,0.2839859295940018,0.18397562648655807,0.12904076147372628,0.16812042430350316,-0.13602473917095317
55,0.2636873634739399,0.1379889064097997,0.06434302460714401,0.021132562420633695,-0.2907486351453253,0.13650059634215655,0.006172342600389513,0.3350870304002696
56,0.15767820330370078,0.1481772748511174,0.04070248640060807,0.18271795568791047,-0.05723469240074203,-0.035050446965905216,0.25420761333886904,-0.010593605618420406
57,-0.18808194147632468,0.07954878976248365,0.04832905974488113,0.026538112845807673,0.03571236871267736,-0.14788473068940672,-0.0533628702825324,-0.24091248565541507
58,-0.2909042659202907,-0.05377091645389363,0.14462712004066205,0.09016957342327654,0.023333384658861173,0.006892094073323653,0.291362436645329,-0.3063016936552986
59,-0.07393985072684064,-0.2989741777870696,-0.010480938701643553,-0.007480783065160405,0.07354881029605417,-0.23194837833635007,-0.0077014722988951135,-0.28240738841852286
60,-0.28485233968882573,-0.2909058487818418,-0.009041286698400925,-0.3240829279935102,-0.1659114994112756,-0.1454382948533514,-0.18683063749637885,-0.18474124948976073
61,-0.3839229126448784,-0.27127339299314146,-0.2866035556086062,-0.07246281770662452,-0.2573128153695001,-0.2108350485834803,-0.1829796347084078,-0.25152400855266954
62,-0.1861753241051766,-0.15236640992833203,-0.17781588195176012,-0.08666525073404148,-0.020812256852261245,0.07134617031680067,-0.0677584374487656,-0.09586459841340843
63,0.15941694432824952,-0.14786361758949934,-0.20964030375088705,0.23864775923316697,-0.04610694171039324,-0.1384782515640001,-0.40150063867769586,0.026172882216484856
64,0.010960954296771777,0.08238985799759131,-0.23114665501998125,-0.15655893292257708,-0.22859089366372093,-0.23675360276287813,0.03653103837019515,0.08801428495532694
65,-0.21575623916367004,-0.2779350102973523,-0.2139931185901017,-0.1847257406212111,-0.27464060164234055,-0.31353163758992425,-0.059782967685394636,-0.13074945506399616
66,-0.17913262192708346,-0.13489137921963176,-0.017771144227798845,0.01108180897060349,0.25031319018353304,-0.02130691171137283,-0.18322059703970994,-0.20212473648865414
67,0.13731059575640941,-0.11833636546734513,0.15163896715333172,-0.10577782410098928,0.008170439624480918,-0.4391547147305546,-0.08408212157627096,0.05027757389942101
68,0.09799530852027033,-0.1002315330146174,0.42041538386273947,-0.0461919840378055,-0.011555387549391113,-0.1405150192331521,-0.08406202363558132,0.13355392725188467
69,-0.17269067668031984,-0.27290729394785435,-0.13729760234896377,0.12053493760905096,-0.010221668620793713,-0.19898888346465377,0.07601604180120661,-0.29364457934715504
70,0.19364006508676382,-0.027279128468621443,0.10786754087371467,0.061287430873964564,0.06804018961678476,0.054031358766195456,0.11892233781613012,0.029376383690376602
71,0.29177603592563617,0.02109373179761409,0.17454062997553427,0.02985046994587571,-0.031083996300354595,-0.04264341180084891,0.0557825023692523,0.035890660759345015
72,-0.13375638835395445,-0.10613757971719986,-0.09556197261797285,0.01946295038053782,-0.021270771000890778,0.058660400991482634,-0.10325661500144913,0.010216163513998922
73,-0.18101442107977017,-0.27514622489985957,0.11672840678402462,-0.12502104366019295,-0.12421611023011703,-0.07831457745558988,-0.15606732916020546,-0.2887294602252762
74,-0.342749677650106,-0.13521226884541482,-0.10786655278112252,-0.16811582245497864,0.04695390609697558,-0.022921519808152675,0.017837025117149654,-0.19746155340204755
75,-0.23947285317469602,0.06403015244515024,-0.17699271798654326,-0.2210654588058638,0.09553202505669192,0.011467088951684022,-0.10010104704311669,-0.0801794201332157
76,0.17102911413557217,0.27119682611949386,-0.4460823495102635,0.08397389015096882,-0.013959621684592211,-0.19035828343076455,-0.3744932287209594,-0.17922398236064097
77,-0.28494199010446325,-0.05571112026562853,-0.02225325596543219,-0.23733602866464767,-0.12283540411333363,-0.24150101748246236,-0.12371492590128608,-0.04580888453608597
78,-0.23723981282865475,-0.017802703807338643,-0.09212879950251078,0.11126054474197701,0.0010804262739640815,-0.14074763341467433,-0.030701927269647888,-0.080268685733904
79,-0.2953470587909453,-0.39521990420101893,0.13135743721162774,-0.040760183442924064,-0.1266105056317471,-0.12719416371496614,-0.3254442223981241,-0.07785322042255423
80,0.2256391050444164,0.08130298129303622,0.22284477755853707,-0.10459842431523075,-0.004532827812098658,0.12364170185026543,0.18463514535828568,0.16478624783303822
81,-0.31916238035911826,-0.038071679571177526,0.1257524611630968,0.04990047308031475,0.0178001235017773,-0.11027774671069476,-0.17481392083880024,-0.2614982053248227
82,-0.007141488273315463,-0.23576147272536607,0.06656437849557993,-0.02262613154030554,-0.4372441600661996,-0.08549609199747438,-0.3632196973472657,-0.07354981079964706
83,-0.2912086079259127,-0.0015337481627298785,0.018230297960716752,-0.17365693327656984,0.1370638420429452,0.12705826371159154,-0.03233426536239604,-0.41909588631287453
84,-0.14916465389255135,-0.38984998766635603,0.3364938279901255,0.25904629191164635,-0.08754024084917399,-0.037244237744914796,-0.2759135848982065,0.01105445447397589
85,-0.10393475054118874,0.26483116707759624,0.15241462008990495,0.055120061537587806,0.006723350630377029,0.05230729923950204,0.1876835747445289,0.013685086254081038
86,-0.034808127342449334,0.07798279059686325,-0.07368344559160878,0.023441107484992788,0.14247728214683503,-0.03803159919485607,0.027782679126728185,-0.168140339098216
87,-0.36537401531929353,-0.2523377792456015,-0.21499846588754856,-0.009784574156898273,-0.01363895041554929,0.018977730377293844,0.2681834886961463,-0.3392474704111563
88,-0.24314263255331608,-0.3693729490286362,0.10636355381485688,-0.06238779263946542,-0.22256652808741723,-0.11779181058610307,-0.0093975689294968,0.005764642819606178
89,0.02401594621090882,-0.06265989784360763,-0.19108586582103074,0.033306812251191906,-0.06912364543214043,-0.12833306358796107,0.052070608469984674,-0.22676349199622295
90,-0.19181816519068007,-0.16745005468968216,-0.14307288287337383,0.05011718866644602,0.017444839287111265,0.1468740077848133,-0.3283618202944407,-0.30938984300589345
91,-0.2067600646947775,-0.02296115936402308,0.035239955889299394,0.04155504329521806,-0.15215163018174688,-0.3759008545748423,-0.16921345494217957,-0.1522359028460304
92,-0.17812984884644684,-0.002397682171906008,0.004299446442114107,0.0831285490965712,0.21658319386017508,-0.100130674477614,-0.3521470277493574,-0.16539834703513953
93,-0.22461077066439453,-0.26433212680078055,0.12598546157190288,0.06516229022619072,-0.17948563796675857,-0.20400836381230156,-0.1674069478928994,-0.22066363709563253
94,0.27494465907741766,-0.2550587151546076,-0.30608865873115504,-0.10585494773571634,0.09165966959526921,0.15238537563505017,-0.0931516776475498,-0.07162962351710708
95,-0.07825637466110498,0.0811038328163071,-0.15577479494259006,0.006419920459808188,0.13288268887702678,-0.27473834740188313,-0.02669994096061,-0.10921465923452232
96,-0.5973114338542855,-0.1942086805057927,-0.09026680593876019,-0.22169783423586853,-0.10704125166767053,-0.0792495288885301,0.03302465264185643,-0.09718510837226466
97,-0.22281867419779933,-0.050149188572560864,-0.014842000561398321,0.38228271956407556,-0.2835791297099079,0.14397827266510485,0.005411148419105446,-0.07024783110242817
98,-0.20862164812563716,-0.04696514769089504,-0.2505969028290948,-0.40238466556143115,-0.19766968926727269,-0.04531972150056475,-0.18902144256318032,-0.08486936832957873
99,-0.24458599530213307,-0.42223581700264473,0.06389214329286129,-0.0007456741686144668,-0.10497399857683308,-0.03222535787688125,-0.22043365777093396,-0.5010821836861252
